word,block,response,totcount,count,proportion,language,uni_lemma
hot dog,category_organization,none of these,7,3,0.42857142857142855,Korean,hot dog
hot dog,category_organization,none of these,7,3,0.42857142857142855,Spanish (Mexican),hot dog
hot dog,category_organization,shape,7,2,0.2857142857142857,Korean,hot dog
hot dog,category_organization,shape,7,2,0.2857142857142857,Spanish (Mexican),hot dog
hot dog,count_mass,count noun,6,6,1,Korean,hot dog
hot dog,count_mass,count noun,6,6,1,Spanish (Mexican),hot dog
hot dog,solidity,non-solid,8,1,0.125,Korean,hot dog
hot dog,solidity,non-solid,8,1,0.125,Spanish (Mexican),hot dog
hot dog,solidity,solid,8,7,0.875,Korean,hot dog
hot dog,solidity,solid,8,7,0.875,Spanish (Mexican),hot dog
house,category_organization,none of these,6,2,0.3333333333333333,Mandarin (Beijing),house
house,category_organization,shape,6,4,0.6666666666666666,Mandarin (Beijing),house
house,count_mass,count noun,7,7,1,Mandarin (Beijing),house
house,solidity,solid,7,7,1,Mandarin (Beijing),house
ice,category_organization,material,7,5,0.7142857142857143,English (American),ice
ice,category_organization,material,7,5,0.7142857142857143,Korean,ice
ice,category_organization,material,7,5,0.7142857142857143,English (Australian),ice
ice,category_organization,material,7,5,0.7142857142857143,Japanese,ice
ice,category_organization,material,7,5,0.7142857142857143,Spanish (Mexican),ice
ice,category_organization,material,7,5,0.7142857142857143,Russian,ice
ice,category_organization,none of these,7,2,0.2857142857142857,English (American),ice
ice,category_organization,none of these,7,2,0.2857142857142857,Korean,ice
ice,category_organization,none of these,7,2,0.2857142857142857,English (Australian),ice
ice,category_organization,none of these,7,2,0.2857142857142857,Japanese,ice
ice,category_organization,none of these,7,2,0.2857142857142857,Spanish (Mexican),ice
ice,category_organization,none of these,7,2,0.2857142857142857,Russian,ice
ice,count_mass,count noun,11,2,0.18181818181818182,English (American),ice
ice,count_mass,count noun,11,2,0.18181818181818182,Korean,ice
ice,count_mass,count noun,11,2,0.18181818181818182,English (Australian),ice
ice,count_mass,count noun,11,2,0.18181818181818182,Japanese,ice
ice,count_mass,count noun,11,2,0.18181818181818182,Spanish (Mexican),ice
ice,count_mass,count noun,11,2,0.18181818181818182,Russian,ice
ice,count_mass,mass noun,11,8,0.7272727272727273,English (American),ice
ice,count_mass,mass noun,11,8,0.7272727272727273,Korean,ice
ice,count_mass,mass noun,11,8,0.7272727272727273,English (Australian),ice
ice,count_mass,mass noun,11,8,0.7272727272727273,Japanese,ice
ice,count_mass,mass noun,11,8,0.7272727272727273,Spanish (Mexican),ice
ice,count_mass,mass noun,11,8,0.7272727272727273,Russian,ice
ice,count_mass,unclear/unknown,11,1,0.09090909090909091,English (American),ice
ice,count_mass,unclear/unknown,11,1,0.09090909090909091,Korean,ice
ice,count_mass,unclear/unknown,11,1,0.09090909090909091,English (Australian),ice
ice,count_mass,unclear/unknown,11,1,0.09090909090909091,Japanese,ice
ice,count_mass,unclear/unknown,11,1,0.09090909090909091,Spanish (Mexican),ice
ice,count_mass,unclear/unknown,11,1,0.09090909090909091,Russian,ice
ice,solidity,non-solid,9,1,0.1111111111111111,English (American),ice
ice,solidity,non-solid,9,1,0.1111111111111111,Korean,ice
ice,solidity,non-solid,9,1,0.1111111111111111,English (Australian),ice
ice,solidity,non-solid,9,1,0.1111111111111111,Japanese,ice
ice,solidity,non-solid,9,1,0.1111111111111111,Spanish (Mexican),ice
ice,solidity,non-solid,9,1,0.1111111111111111,Russian,ice
ice,solidity,solid,9,7,0.7777777777777778,English (American),ice
ice,solidity,solid,9,7,0.7777777777777778,Korean,ice
ice,solidity,solid,9,7,0.7777777777777778,English (Australian),ice
ice,solidity,solid,9,7,0.7777777777777778,Japanese,ice
ice,solidity,solid,9,7,0.7777777777777778,Spanish (Mexican),ice
ice,solidity,solid,9,7,0.7777777777777778,Russian,ice
ice,solidity,unclear/unknown,9,1,0.1111111111111111,English (American),ice
ice,solidity,unclear/unknown,9,1,0.1111111111111111,Korean,ice
ice,solidity,unclear/unknown,9,1,0.1111111111111111,English (Australian),ice
ice,solidity,unclear/unknown,9,1,0.1111111111111111,Japanese,ice
ice,solidity,unclear/unknown,9,1,0.1111111111111111,Spanish (Mexican),ice
ice,solidity,unclear/unknown,9,1,0.1111111111111111,Russian,ice
ice cream,category_organization,material,6,4,0.6666666666666666,English (American),ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Mandarin (Beijing),ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Korean,ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,English (Australian),ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Cantonese,ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Catalan,ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Japanese,ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Turkish,ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Spanish (Mexican),ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Russian,ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Mandarin (Taiwanese),ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,Spanish (European),ice cream
ice cream,category_organization,material,6,4,0.6666666666666666,French (French),ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,English (American),ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Mandarin (Beijing),ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Korean,ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,English (Australian),ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Cantonese,ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Catalan,ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Japanese,ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Turkish,ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Spanish (Mexican),ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Russian,ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Mandarin (Taiwanese),ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,Spanish (European),ice cream
ice cream,category_organization,none of these,6,1,0.16666666666666666,French (French),ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,English (American),ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Mandarin (Beijing),ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Korean,ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,English (Australian),ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Cantonese,ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Catalan,ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Japanese,ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Turkish,ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Spanish (Mexican),ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Russian,ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Mandarin (Taiwanese),ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,Spanish (European),ice cream
ice cream,category_organization,shape,6,1,0.16666666666666666,French (French),ice cream
ice cream,count_mass,count noun,4,2,0.5,English (American),ice cream
ice cream,count_mass,count noun,4,2,0.5,Mandarin (Beijing),ice cream
ice cream,count_mass,count noun,4,2,0.5,Korean,ice cream
ice cream,count_mass,count noun,4,2,0.5,English (Australian),ice cream
ice cream,count_mass,count noun,4,2,0.5,Cantonese,ice cream
ice cream,count_mass,count noun,4,2,0.5,Catalan,ice cream
ice cream,count_mass,count noun,4,2,0.5,Japanese,ice cream
ice cream,count_mass,count noun,4,2,0.5,Turkish,ice cream
ice cream,count_mass,count noun,4,2,0.5,Spanish (Mexican),ice cream
ice cream,count_mass,count noun,4,2,0.5,Russian,ice cream
ice cream,count_mass,count noun,4,2,0.5,Mandarin (Taiwanese),ice cream
ice cream,count_mass,count noun,4,2,0.5,Spanish (European),ice cream
ice cream,count_mass,count noun,4,2,0.5,French (French),ice cream
ice cream,count_mass,mass noun,4,2,0.5,English (American),ice cream
ice cream,count_mass,mass noun,4,2,0.5,Mandarin (Beijing),ice cream
ice cream,count_mass,mass noun,4,2,0.5,Korean,ice cream
ice cream,count_mass,mass noun,4,2,0.5,English (Australian),ice cream
ice cream,count_mass,mass noun,4,2,0.5,Cantonese,ice cream
ice cream,count_mass,mass noun,4,2,0.5,Catalan,ice cream
ice cream,count_mass,mass noun,4,2,0.5,Japanese,ice cream
ice cream,count_mass,mass noun,4,2,0.5,Turkish,ice cream
ice cream,count_mass,mass noun,4,2,0.5,Spanish (Mexican),ice cream
ice cream,count_mass,mass noun,4,2,0.5,Russian,ice cream
ice cream,count_mass,mass noun,4,2,0.5,Mandarin (Taiwanese),ice cream
ice cream,count_mass,mass noun,4,2,0.5,Spanish (European),ice cream
ice cream,count_mass,mass noun,4,2,0.5,French (French),ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,English (American),ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Mandarin (Beijing),ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Korean,ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,English (Australian),ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Cantonese,ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Catalan,ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Japanese,ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Turkish,ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Spanish (Mexican),ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Russian,ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Mandarin (Taiwanese),ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,Spanish (European),ice cream
ice cream,solidity,non-solid,7,4,0.5714285714285714,French (French),ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,English (American),ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Mandarin (Beijing),ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Korean,ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,English (Australian),ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Cantonese,ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Catalan,ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Japanese,ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Turkish,ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Spanish (Mexican),ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Russian,ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Mandarin (Taiwanese),ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,Spanish (European),ice cream
ice cream,solidity,unclear/unknown,7,3,0.42857142857142855,French (French),ice cream
icicle,category_organization,material,9,7,0.7777777777777778,Russian,icicle
icicle,category_organization,none of these,9,1,0.1111111111111111,Russian,icicle
icicle,category_organization,shape,9,1,0.1111111111111111,Russian,icicle
icicle,count_mass,count noun,6,4,0.6666666666666666,Russian,icicle
icicle,count_mass,mass noun,6,1,0.16666666666666666,Russian,icicle
icicle,count_mass,unclear/unknown,6,1,0.16666666666666666,Russian,icicle
icicle,solidity,non-solid,6,3,0.5,Russian,icicle
icicle,solidity,solid,6,3,0.5,Russian,icicle
insect,category_organization,material,6,1,0.16666666666666666,Catalan,insect
insect,category_organization,none of these,6,5,0.8333333333333334,Catalan,insect
insect,count_mass,count noun,6,4,0.6666666666666666,Catalan,insect
insect,count_mass,mass noun,6,1,0.16666666666666666,Catalan,insect
insect,count_mass,unclear/unknown,6,1,0.16666666666666666,Catalan,insect
insect,solidity,non-solid,9,1,0.1111111111111111,Catalan,insect
insect,solidity,solid,9,6,0.6666666666666666,Catalan,insect
insect,solidity,unclear/unknown,9,2,0.2222222222222222,Catalan,insect
iron (object),category_organization,material,9,6,0.6666666666666666,Turkish,iron (object)
iron (object),category_organization,material,9,6,0.6666666666666666,Spanish (Mexican),iron (object)
iron (object),category_organization,material,9,6,0.6666666666666666,Russian,iron (object)
iron (object),category_organization,none of these,9,1,0.1111111111111111,Turkish,iron (object)
iron (object),category_organization,none of these,9,1,0.1111111111111111,Spanish (Mexican),iron (object)
iron (object),category_organization,none of these,9,1,0.1111111111111111,Russian,iron (object)
iron (object),category_organization,shape,9,2,0.2222222222222222,Turkish,iron (object)
iron (object),category_organization,shape,9,2,0.2222222222222222,Spanish (Mexican),iron (object)
iron (object),category_organization,shape,9,2,0.2222222222222222,Russian,iron (object)
iron (object),count_mass,count noun,6,4,0.6666666666666666,Turkish,iron (object)
iron (object),count_mass,count noun,6,4,0.6666666666666666,Spanish (Mexican),iron (object)
iron (object),count_mass,count noun,6,4,0.6666666666666666,Russian,iron (object)
iron (object),count_mass,mass noun,6,2,0.3333333333333333,Turkish,iron (object)
iron (object),count_mass,mass noun,6,2,0.3333333333333333,Spanish (Mexican),iron (object)
iron (object),count_mass,mass noun,6,2,0.3333333333333333,Russian,iron (object)
iron (object),solidity,solid,7,7,1,Turkish,iron (object)
iron (object),solidity,solid,7,7,1,Spanish (Mexican),iron (object)
iron (object),solidity,solid,7,7,1,Russian,iron (object)
jacket,category_organization,material,5,1,0.2,English (American),jacket
jacket,category_organization,material,5,1,0.2,Mandarin (Beijing),jacket
jacket,category_organization,material,5,1,0.2,Korean,jacket
jacket,category_organization,material,5,1,0.2,English (Australian),jacket
jacket,category_organization,material,5,1,0.2,Turkish,jacket
jacket,category_organization,material,5,1,0.2,Turkish,jacket
jacket,category_organization,material,5,1,0.2,Mandarin (Taiwanese),jacket
jacket,category_organization,material,5,1,0.2,Spanish (European),jacket
jacket,category_organization,none of these,5,3,0.6,English (American),jacket
jacket,category_organization,none of these,5,3,0.6,Mandarin (Beijing),jacket
jacket,category_organization,none of these,5,3,0.6,Korean,jacket
jacket,category_organization,none of these,5,3,0.6,English (Australian),jacket
jacket,category_organization,none of these,5,3,0.6,Turkish,jacket
jacket,category_organization,none of these,5,3,0.6,Turkish,jacket
jacket,category_organization,none of these,5,3,0.6,Mandarin (Taiwanese),jacket
jacket,category_organization,none of these,5,3,0.6,Spanish (European),jacket
jacket,category_organization,shape,5,1,0.2,English (American),jacket
jacket,category_organization,shape,5,1,0.2,Mandarin (Beijing),jacket
jacket,category_organization,shape,5,1,0.2,Korean,jacket
jacket,category_organization,shape,5,1,0.2,English (Australian),jacket
jacket,category_organization,shape,5,1,0.2,Turkish,jacket
jacket,category_organization,shape,5,1,0.2,Turkish,jacket
jacket,category_organization,shape,5,1,0.2,Mandarin (Taiwanese),jacket
jacket,category_organization,shape,5,1,0.2,Spanish (European),jacket
jacket,count_mass,count noun,10,8,0.8,English (American),jacket
jacket,count_mass,count noun,10,8,0.8,Mandarin (Beijing),jacket
jacket,count_mass,count noun,10,8,0.8,Korean,jacket
jacket,count_mass,count noun,10,8,0.8,English (Australian),jacket
jacket,count_mass,count noun,10,8,0.8,Turkish,jacket
jacket,count_mass,count noun,10,8,0.8,Turkish,jacket
jacket,count_mass,count noun,10,8,0.8,Mandarin (Taiwanese),jacket
jacket,count_mass,count noun,10,8,0.8,Spanish (European),jacket
jacket,count_mass,mass noun,10,1,0.1,English (American),jacket
jacket,count_mass,mass noun,10,1,0.1,Mandarin (Beijing),jacket
jacket,count_mass,mass noun,10,1,0.1,Korean,jacket
jacket,count_mass,mass noun,10,1,0.1,English (Australian),jacket
jacket,count_mass,mass noun,10,1,0.1,Turkish,jacket
jacket,count_mass,mass noun,10,1,0.1,Turkish,jacket
jacket,count_mass,mass noun,10,1,0.1,Mandarin (Taiwanese),jacket
jacket,count_mass,mass noun,10,1,0.1,Spanish (European),jacket
jacket,count_mass,unclear/unknown,10,1,0.1,English (American),jacket
jacket,count_mass,unclear/unknown,10,1,0.1,Mandarin (Beijing),jacket
jacket,count_mass,unclear/unknown,10,1,0.1,Korean,jacket
jacket,count_mass,unclear/unknown,10,1,0.1,English (Australian),jacket
jacket,count_mass,unclear/unknown,10,1,0.1,Turkish,jacket
jacket,count_mass,unclear/unknown,10,1,0.1,Turkish,jacket
jacket,count_mass,unclear/unknown,10,1,0.1,Mandarin (Taiwanese),jacket
jacket,count_mass,unclear/unknown,10,1,0.1,Spanish (European),jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,English (American),jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,Mandarin (Beijing),jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,Korean,jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,English (Australian),jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,Turkish,jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,Turkish,jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,Mandarin (Taiwanese),jacket
jacket,solidity,non-solid,7,2,0.2857142857142857,Spanish (European),jacket
jacket,solidity,solid,7,5,0.7142857142857143,English (American),jacket
jacket,solidity,solid,7,5,0.7142857142857143,Mandarin (Beijing),jacket
jacket,solidity,solid,7,5,0.7142857142857143,Korean,jacket
jacket,solidity,solid,7,5,0.7142857142857143,English (Australian),jacket
jacket,solidity,solid,7,5,0.7142857142857143,Turkish,jacket
jacket,solidity,solid,7,5,0.7142857142857143,Turkish,jacket
jacket,solidity,solid,7,5,0.7142857142857143,Mandarin (Taiwanese),jacket
jacket,solidity,solid,7,5,0.7142857142857143,Spanish (European),jacket
jam,category_organization,material,4,2,0.5,English (Australian),jam
jam,category_organization,material,4,2,0.5,English (Australian),jam
jam,category_organization,material,4,2,0.5,Japanese,jam
jam,category_organization,material,4,2,0.5,Turkish,jam
jam,category_organization,material,4,2,0.5,Russian,jam
jam,category_organization,material,4,2,0.5,Mandarin (Taiwanese),jam
jam,category_organization,material,4,2,0.5,Hebrew,jam
jam,category_organization,material,4,2,0.5,French (French),jam
jam,category_organization,material,4,2,0.5,French (French),jam
jam,category_organization,none of these,4,1,0.25,English (Australian),jam
jam,category_organization,none of these,4,1,0.25,English (Australian),jam
jam,category_organization,none of these,4,1,0.25,Japanese,jam
jam,category_organization,none of these,4,1,0.25,Turkish,jam
jam,category_organization,none of these,4,1,0.25,Russian,jam
jam,category_organization,none of these,4,1,0.25,Mandarin (Taiwanese),jam
jam,category_organization,none of these,4,1,0.25,Hebrew,jam
jam,category_organization,none of these,4,1,0.25,French (French),jam
jam,category_organization,none of these,4,1,0.25,French (French),jam
jam,category_organization,shape,4,1,0.25,English (Australian),jam
jam,category_organization,shape,4,1,0.25,English (Australian),jam
jam,category_organization,shape,4,1,0.25,Japanese,jam
jam,category_organization,shape,4,1,0.25,Turkish,jam
jam,category_organization,shape,4,1,0.25,Russian,jam
jam,category_organization,shape,4,1,0.25,Mandarin (Taiwanese),jam
jam,category_organization,shape,4,1,0.25,Hebrew,jam
jam,category_organization,shape,4,1,0.25,French (French),jam
jam,category_organization,shape,4,1,0.25,French (French),jam
jam,count_mass,count noun,8,1,0.125,English (Australian),jam
jam,count_mass,count noun,8,1,0.125,English (Australian),jam
jam,count_mass,count noun,8,1,0.125,Japanese,jam
jam,count_mass,count noun,8,1,0.125,Turkish,jam
jam,count_mass,count noun,8,1,0.125,Russian,jam
jam,count_mass,count noun,8,1,0.125,Mandarin (Taiwanese),jam
jam,count_mass,count noun,8,1,0.125,Hebrew,jam
jam,count_mass,count noun,8,1,0.125,French (French),jam
jam,count_mass,count noun,8,1,0.125,French (French),jam
jam,count_mass,mass noun,8,6,0.75,English (Australian),jam
jam,count_mass,mass noun,8,6,0.75,English (Australian),jam
jam,count_mass,mass noun,8,6,0.75,Japanese,jam
jam,count_mass,mass noun,8,6,0.75,Turkish,jam
jam,count_mass,mass noun,8,6,0.75,Russian,jam
jam,count_mass,mass noun,8,6,0.75,Mandarin (Taiwanese),jam
jam,count_mass,mass noun,8,6,0.75,Hebrew,jam
jam,count_mass,mass noun,8,6,0.75,French (French),jam
jam,count_mass,mass noun,8,6,0.75,French (French),jam
jam,count_mass,unclear/unknown,8,1,0.125,English (Australian),jam
jam,count_mass,unclear/unknown,8,1,0.125,English (Australian),jam
jam,count_mass,unclear/unknown,8,1,0.125,Japanese,jam
jam,count_mass,unclear/unknown,8,1,0.125,Turkish,jam
jam,count_mass,unclear/unknown,8,1,0.125,Russian,jam
jam,count_mass,unclear/unknown,8,1,0.125,Mandarin (Taiwanese),jam
jam,count_mass,unclear/unknown,8,1,0.125,Hebrew,jam
jam,count_mass,unclear/unknown,8,1,0.125,French (French),jam
jam,count_mass,unclear/unknown,8,1,0.125,French (French),jam
jam,solidity,non-solid,3,2,0.6666666666666666,English (Australian),jam
jam,solidity,non-solid,3,2,0.6666666666666666,English (Australian),jam
jam,solidity,non-solid,3,2,0.6666666666666666,Japanese,jam
jam,solidity,non-solid,3,2,0.6666666666666666,Turkish,jam
jam,solidity,non-solid,3,2,0.6666666666666666,Russian,jam
jam,solidity,non-solid,3,2,0.6666666666666666,Mandarin (Taiwanese),jam
jam,solidity,non-solid,3,2,0.6666666666666666,Hebrew,jam
jam,solidity,non-solid,3,2,0.6666666666666666,French (French),jam
jam,solidity,non-solid,3,2,0.6666666666666666,French (French),jam
jam,solidity,solid,3,1,0.3333333333333333,English (Australian),jam
jam,solidity,solid,3,1,0.3333333333333333,English (Australian),jam
jam,solidity,solid,3,1,0.3333333333333333,Japanese,jam
jam,solidity,solid,3,1,0.3333333333333333,Turkish,jam
jam,solidity,solid,3,1,0.3333333333333333,Russian,jam
jam,solidity,solid,3,1,0.3333333333333333,Mandarin (Taiwanese),jam
jam,solidity,solid,3,1,0.3333333333333333,Hebrew,jam
jam,solidity,solid,3,1,0.3333333333333333,French (French),jam
jam,solidity,solid,3,1,0.3333333333333333,French (French),jam
jar,category_organization,material,7,2,0.2857142857142857,English (American),jar
jar,category_organization,material,7,2,0.2857142857142857,Russian,jar
jar,category_organization,material,7,2,0.2857142857142857,French (French),jar
jar,category_organization,material,7,2,0.2857142857142857,French (French),jar
jar,category_organization,none of these,7,2,0.2857142857142857,English (American),jar
jar,category_organization,none of these,7,2,0.2857142857142857,Russian,jar
jar,category_organization,none of these,7,2,0.2857142857142857,French (French),jar
jar,category_organization,none of these,7,2,0.2857142857142857,French (French),jar
jar,category_organization,shape,7,3,0.42857142857142855,English (American),jar
jar,category_organization,shape,7,3,0.42857142857142855,Russian,jar
jar,category_organization,shape,7,3,0.42857142857142855,French (French),jar
jar,category_organization,shape,7,3,0.42857142857142855,French (French),jar
jar,count_mass,count noun,8,6,0.75,English (American),jar
jar,count_mass,count noun,8,6,0.75,Russian,jar
jar,count_mass,count noun,8,6,0.75,French (French),jar
jar,count_mass,count noun,8,6,0.75,French (French),jar
jar,count_mass,mass noun,8,2,0.25,English (American),jar
jar,count_mass,mass noun,8,2,0.25,Russian,jar
jar,count_mass,mass noun,8,2,0.25,French (French),jar
jar,count_mass,mass noun,8,2,0.25,French (French),jar
jar,solidity,solid,3,3,1,English (American),jar
jar,solidity,solid,3,3,1,Russian,jar
jar,solidity,solid,3,3,1,French (French),jar
jar,solidity,solid,3,3,1,French (French),jar
jeans,category_organization,material,6,4,0.6666666666666666,English (American),jeans
jeans,category_organization,material,6,4,0.6666666666666666,English (Australian),jeans
jeans,category_organization,material,6,4,0.6666666666666666,Hebrew,jeans
jeans,category_organization,none of these,6,1,0.16666666666666666,English (American),jeans
jeans,category_organization,none of these,6,1,0.16666666666666666,English (Australian),jeans
jeans,category_organization,none of these,6,1,0.16666666666666666,Hebrew,jeans
jeans,category_organization,shape,6,1,0.16666666666666666,English (American),jeans
jeans,category_organization,shape,6,1,0.16666666666666666,English (Australian),jeans
jeans,category_organization,shape,6,1,0.16666666666666666,Hebrew,jeans
jeans,count_mass,count noun,6,4,0.6666666666666666,English (American),jeans
jeans,count_mass,count noun,6,4,0.6666666666666666,English (Australian),jeans
jeans,count_mass,count noun,6,4,0.6666666666666666,Hebrew,jeans
jeans,count_mass,mass noun,6,2,0.3333333333333333,English (American),jeans
jeans,count_mass,mass noun,6,2,0.3333333333333333,English (Australian),jeans
jeans,count_mass,mass noun,6,2,0.3333333333333333,Hebrew,jeans
jeans,solidity,non-solid,6,1,0.16666666666666666,English (American),jeans
jeans,solidity,non-solid,6,1,0.16666666666666666,English (Australian),jeans
jeans,solidity,non-solid,6,1,0.16666666666666666,Hebrew,jeans
jeans,solidity,solid,6,5,0.8333333333333334,English (American),jeans
jeans,solidity,solid,6,5,0.8333333333333334,English (Australian),jeans
jeans,solidity,solid,6,5,0.8333333333333334,Hebrew,jeans
jeep,category_organization,material,6,2,0.3333333333333333,Mandarin (Beijing),jeep
jeep,category_organization,material,6,2,0.3333333333333333,Hebrew,jeep
jeep,category_organization,shape,6,4,0.6666666666666666,Mandarin (Beijing),jeep
jeep,category_organization,shape,6,4,0.6666666666666666,Hebrew,jeep
jeep,count_mass,count noun,6,6,1,Mandarin (Beijing),jeep
jeep,count_mass,count noun,6,6,1,Hebrew,jeep
jeep,solidity,solid,7,7,1,Mandarin (Beijing),jeep
jeep,solidity,solid,7,7,1,Hebrew,jeep
jello,category_organization,color,8,1,0.125,English (American),jello
jello,category_organization,color,8,1,0.125,Cantonese,jello
jello,category_organization,material,8,5,0.625,English (American),jello
jello,category_organization,material,8,5,0.625,Cantonese,jello
jello,category_organization,none of these,8,2,0.25,English (American),jello
jello,category_organization,none of these,8,2,0.25,Cantonese,jello
jello,count_mass,mass noun,4,4,1,English (American),jello
jello,count_mass,mass noun,4,4,1,Cantonese,jello
jello,solidity,non-solid,6,3,0.5,English (American),jello
jello,solidity,non-solid,6,3,0.5,Cantonese,jello
jello,solidity,solid,6,1,0.16666666666666666,English (American),jello
jello,solidity,solid,6,1,0.16666666666666666,Cantonese,jello
jello,solidity,unclear/unknown,6,2,0.3333333333333333,English (American),jello
jello,solidity,unclear/unknown,6,2,0.3333333333333333,Cantonese,jello
jelly,category_organization,color,6,1,0.16666666666666666,English (American),jelly
jelly,category_organization,color,6,1,0.16666666666666666,Mandarin (Beijing),jelly
jelly,category_organization,color,6,1,0.16666666666666666,Japanese,jelly
jelly,category_organization,color,6,1,0.16666666666666666,Spanish (Mexican),jelly
jelly,category_organization,color,6,1,0.16666666666666666,Mandarin (Taiwanese),jelly
jelly,category_organization,material,6,2,0.3333333333333333,English (American),jelly
jelly,category_organization,material,6,2,0.3333333333333333,Mandarin (Beijing),jelly
jelly,category_organization,material,6,2,0.3333333333333333,Japanese,jelly
jelly,category_organization,material,6,2,0.3333333333333333,Spanish (Mexican),jelly
jelly,category_organization,material,6,2,0.3333333333333333,Mandarin (Taiwanese),jelly
jelly,category_organization,none of these,6,1,0.16666666666666666,English (American),jelly
jelly,category_organization,none of these,6,1,0.16666666666666666,Mandarin (Beijing),jelly
jelly,category_organization,none of these,6,1,0.16666666666666666,Japanese,jelly
jelly,category_organization,none of these,6,1,0.16666666666666666,Spanish (Mexican),jelly
jelly,category_organization,none of these,6,1,0.16666666666666666,Mandarin (Taiwanese),jelly
jelly,category_organization,shape,6,2,0.3333333333333333,English (American),jelly
jelly,category_organization,shape,6,2,0.3333333333333333,Mandarin (Beijing),jelly
jelly,category_organization,shape,6,2,0.3333333333333333,Japanese,jelly
jelly,category_organization,shape,6,2,0.3333333333333333,Spanish (Mexican),jelly
jelly,category_organization,shape,6,2,0.3333333333333333,Mandarin (Taiwanese),jelly
jelly,count_mass,mass noun,6,5,0.8333333333333334,English (American),jelly
jelly,count_mass,mass noun,6,5,0.8333333333333334,Mandarin (Beijing),jelly
jelly,count_mass,mass noun,6,5,0.8333333333333334,Japanese,jelly
